"","nconst","primaryName"
"23867","nm0904816","nicolás vázquez"
"23868","nm0904834","rosa maría vázquez"
"23869","nm0904901","kari väänänen"
"23870","nm0904972","ricardo vélez"
"23871","nm0905102","otto waalkes"
"23872","nm0905108","martin van waardenberg"
"23873","nm0905157","caitlin wachs"
"23874","nm0905268","kôji wada"
"23875","nm0905311","justine waddell"
"23876","nm0905403","wade kelley"
"23877","nm0905505","russell wade"
"23878","nm0905554","julian wadham"
"23879","nm0905622","henry wadsworth"
"23880","nm0905647","inge wærn"
"23881","nm0905677","catherine wagener"
"23882","nm0905691","yorick van wageningen"
"23883","nm0905697","tony wager"
"23884","nm0905729","george waggner"
"23885","nm0905741","lyle waggoner"
"23886","nm0905843","chuck wagner"
"23887","nm0905858","david wagner"
"23888","nm0905876","elsa wagner"
"23889","nm0905878","emily wagner"
"23890","nm0905884","fernando wagner"
"23891","nm0906000","maggie wagner"
"23892","nm0906147","wende wagner"
"23893","nm0906250","corinne wahl"
"23894","nm0906261","ken wahl"
"23895","nm0906349","bo wahlström"
"23896","nm0906350","chris wahlström"
"23897","nm0906402","austin wai"
"23898","nm0906535","james wainwright"
"23899","nm0906610","james r. waite"
"23900","nm0906618","malcolm waite"
"23901","nm0906627","ralph waite"
"23902","nm0906640","thomas g. waites"
"23903","nm0906685","nobuko wakaba"
"23904","nm0906686","akiko wakabayashi"
"23905","nm0906723","ayako wakao"
"23906","nm0906745","setsuko wakayama"
"23907","nm0906756","amr waked"
"23908","nm0906843","jimmy wakely"
"23909","nm0906918","garry walberg"
"23910","nm0906932","anton walbrook"
"23911","nm0906940","raymond walburn"
"23912","nm0906942","marie walcamp"
"23913","nm0906966","gregory walcott"
"23914","nm0906987","marek walczewski"
"23915","nm0907107","robert walden"
"23916","nm0907134","katie walder"
"23917","nm0907247","louis waldon"
"23918","nm0907267","ernst waldow"
"23919","nm0907289","charles waldron"
"23920","nm0907386","ethel wales"
"23921","nm0907480","robert walker jr."
"23922","nm0907539","artel great"
"23923","nm0907541","aurora walker"
"23924","nm0907548","benjamin walker"
"23925","nm0907557","bill walker"
"23926","nm0907612","cheryl walker"
"23927","nm0907636","clint walker"
"23928","nm0907708","eamonn walker"
"23929","nm0907785","helen walker"
"23930","nm0907888","johnny walker"
"23931","nm0907922","kateri walker"
"23932","nm0907923","kathryn walker"
"23933","nm0908094","paul walker"
"23934","nm0908108","peter walker"
"23935","nm0908153","robert walker"
"23936","nm0908192","sara walker"
"23937","nm0908262","tippy walker"
"23938","nm0908322","zena walker"
"23939","nm0908458","max wall"
"23940","nm0908464","monty wall"
"23941","nm0908525","anzac wallace"
"23942","nm0908594","david wysocki"
"23943","nm0908599","david m. wallace"
"23944","nm0908609","don wallace"
"23945","nm0908685","jack wallace"
"23946","nm0908695","jean wallace"
"23947","nm0908754","linda wallace"
"23948","nm0908797","morgan wallace"
"23949","nm0908813","paul wallace"
"23950","nm0908861","shani wallis"
"23951","nm0908873","sue wallace"
"23952","nm0908906","william wallace"
"23953","nm0908914","dee wallace"
"23954","nm0908919","eli wallach"
"23955","nm0908951","kirsti wallasvaara"
"23956","nm0908963","otto wallburg"
"23957","nm0908973","stefan de walle"
"23958","nm0909012","josé wallenstein"
"23959","nm0909026","anthony waller"
"23960","nm0909117","deborah walley"
"23961","nm0909228","will walling"
"23962","nm0909238","sanne wallis de vries"
"23963","nm0909355","diego wallraff"
"23964","nm0909412","martin wallström"
"23965","nm0909541","angela walsh"
"23966","nm0909542","anitra walsh"
"23967","nm0909569","bradley walsh"
"23968","nm0909614","dermot walsh"
"23969","nm0909620","dylan walsh"
"23970","nm0909626","eileen walsh"
"23971","nm0909648","george walsh"
"23972","nm0909665","j.d. walsh"
"23973","nm0909668","jack walsh"
"23974","nm0909715","joseph walsh"
"23975","nm0909727","kay walsh"
"23976","nm0909768","matt walsh"
"23977","nm0909856","sharon walsh"
"23978","nm0909906","vincent walsh"
"23979","nm0909935","damian walshe-howling"
"23980","nm0910022","eugene walter"
"23981","nm0910040","harriet walter"
"23982","nm0910055","jessica walter"
"23983","nm0910076","lisa ann walter"
"23984","nm0910145","tracey walter"
"23985","nm0910180","ashley walters"
"23986","nm0910278","julie walters"
"23987","nm0910294","luana walters"
"23988","nm0910322","nancy walters"
"23989","nm0910329","patricia walters"
"23990","nm0910381","thorley walters"
"23991","nm0910400","henry b. walthall"
"23992","nm0910403","wade walthall"
"23993","nm0910432","kirsten walther"
"23994","nm0910472","anna walton"
"23995","nm0910485","cecilia walton"
"23996","nm0910498","douglas walton"
"23997","nm0910535","jess walton"
"23998","nm0910536","jim walton"
"23999","nm0910559","mark walton"
"24000","nm0910607","christoph waltz"
"24001","nm0910610","lisa waltz"
"24002","nm0910737","sam wanamaker"
"24003","nm0910896","gang wang"
"24004","nm0910898","george wang"
"24005","nm0910912","hongwei wang"
"24006","nm0910947","faye wong"
"24007","nm0910966","leehom wang"
"24008","nm0910979","lung wei wang"
"24009","nm0910982","luoyong wang"
"24010","nm0911007","peter wang"
"24011","nm0911048","tian-lin wang"
"24012","nm0911054","tong wang"
"24013","nm0911076","xin-gang wang"
"24014","nm0911093","yu wang"
"24015","nm0911113","zhiwen wang"
"24016","nm0911206","ashley wanninger"
"24017","nm0911231","haylee wanstall"
"24018","nm0911243","mira wanting"
"24019","nm0911278","percy waram"
"24020","nm0911285","david warbeck"
"24021","nm0911314","john warburton"
"24022","nm0911320","patrick warburton"
"24023","nm0911362","amelita ward"
"24024","nm0911389","b.j. ward"
"24025","nm0911395","barry ward"
"24026","nm0911404","bill ward"
"24027","nm0911431","burt ward"
"24028","nm0911433","carrie clark ward"
"24029","nm0911434","caryn ward"
"24030","nm0911437","chance ward"
"24031","nm0911531","fannie ward"
"24032","nm0911532","felix ward"
"24033","nm0911542","fred ward"
"24034","nm0911560","gerald ward"
"24035","nm0911589","jim ward"
"24036","nm0911644","jonathan ward"
"24037","nm0911700","lyman ward"
"24038","nm0911719","mary b. ward"
"24039","nm0911844","simon ward"
"24040","nm0911849","solly ward"
"24041","nm0911861","susan ward"
"24042","nm0911914","warwick ward"
"24043","nm0911933","zack ward"
"24044","nm0911963","frederick warde"
"24045","nm0912001","jack warden"
"24046","nm0912005","jonathan warden"
"24047","nm0912115","irene ware"
"24048","nm0912286","robert wark"
"24049","nm0912329","harald warmbrunn"
"24050","nm0912334","alex van warmerdam"
"24051","nm0912353","john warnaby"
"24052","nm0912396","amelia warner"
"24053","nm0912404","astrid warner"
"24054","nm0912460","elyn warner"
"24055","nm0912478","h.b. warner"
"24056","nm0912487","jack warner"
"24057","nm0912735","betty warren"
"24058","nm0912751","bruce warren"
"24059","nm0912810","e. alyn warren"
"24060","nm0912846","gloria warren"
"24061","nm0912849","harold p. warren"
"24062","nm0912869","jason warren"
"24063","nm0912874","jennifer warren"
"24064","nm0912879","james warren"
"24065","nm0912911","katherine warren"
"24066","nm0912915","kenneth j. warren"
"24067","nm0912916","kiersten warren"
"24068","nm0912938","marc warren"
"24069","nm0912978","nicholas warren"
"24070","nm0912979","nicola warren"
"24071","nm0913079","harold warrender"
"24072","nm0913094","robert warwick"
"24073","nm0913095","ruth warrick"
"24074","nm0913147","anne waldman warsch"
"24075","nm0913175","david warshofsky"
"24076","nm0913264","richard warwick"
"24077","nm0913332","mona washbourne"
"24078","nm0913335","johnny washbrook"
"24079","nm0913338","alice washburn"
"24080","nm0913340","beverly washburn"
"24081","nm0913370","rick washburn"
"24082","nm0913444","fredi washington"
"24083","nm0913460","isaiah washington"
"24084","nm0913465","jascha washington"
"24085","nm0913488","kerry washington"
"24086","nm0913585","audrey wasilewski"
"24087","nm0913587","paul wesley"
"24088","nm0913637","ted wass"
"24089","nm0913718","chuck wassil"
"24090","nm0913738","craig wasson"
"24091","nm0913756","barbro wastenson"
"24092","nm0913777","atsuro watabe"
"24093","nm0913796","fumio watanabe"
"24094","nm0913797","gedde watanabe"
"24095","nm0913812","hiroyuki watanabe"
"24096","nm0913822","ken watanabe"
"24097","nm0913843","misako watanabe"
"24098","nm0913848","noriko watanabe"
"24099","nm0913899","itsuo watanabe"
"24100","nm0913911","tetsuya watari"
"24101","nm0913912","tsunehiko watase"
"24102","nm0913993","dennis waterman"
"24103","nm0914003","ida waterman"
"24104","nm0914083","ethel waters"
"24105","nm0914166","roger waters"
"24106","nm0914220","gwen watford"
"24107","nm0914223","myk watford"
"24108","nm0914234","martin watier"
"24109","nm0914266","carlene watkins"
"24110","nm0914304","gary watkins"
"24111","nm0914327","jason watkins"
"24112","nm0914349","linda watkins"
"24113","nm0914455","leonor watling"
"24114","nm0914475","cynthia watros"
"24115","nm0914491","alberta watson"
"24116","nm0914520","bobby watson"
"24117","nm0914580","debbie watson"
"24118","nm0914612","emma watson"
"24119","nm0914673","jack watson"
"24120","nm0914778","lucile watson"
"24121","nm0914808","minor watson"
"24122","nm0914937","vernee watson"
"24123","nm0915000","marty watt"
"24124","nm0915077","richard wattis"
"24125","nm0915114","charles watts"
"24126","nm0915164","jeanne watts"
"24127","nm0915208","naomi watts"
"24128","nm0915382","al waxman"
"24129","nm0915409","stanley waxman"
"24130","nm0915458","damon wayans jr."
"24131","nm0915462","kim wayans"
"24132","nm0915465","shawn wayans"
"24133","nm0915468","kristina wayborn"
"24134","nm0915499","kellie waymire"
"24135","nm0915536","david wayne"
"24136","nm0915581","jason wayne"
"24137","nm0915593","keith wayne"
"24138","nm0915614","naunton wayne"
"24139","nm0915615","nina wayne"
"24140","nm0915618","patrick wayne"
"24141","nm0915637","sarah wayne callies"
"24142","nm0915680","shun'ya wazaki"
"24143","nm0915778","patrick weathers"
"24144","nm0915814","blayne weaver"
"24145","nm0915840","dennis weaver"
"24146","nm0915851","fritz weaver"
"24147","nm0915865","jacki weaver"
"24148","nm0915868","jason weaver"
"24149","nm0915913","marjorie weaver"
"24150","nm0915989","hugo weaving"
"24151","nm0916001","alan webb"
"24152","nm0916050","chloe webb"
"24153","nm0916067","clifton webb"
"24154","nm0916131","jack webb"
"24155","nm0916144","jaqueline webb"
"24156","nm0916212","mary ann webb"
"24157","nm0916253","richard webb"
"24158","nm0916406","mark webber"
"24159","nm0916423","peggy webber"
"24160","nm0916432","richard webber"
"24161","nm0916434","robert webber"
"24162","nm0916448","timothy webber"
"24163","nm0916471","amy weber"
"24164","nm0916591","guilherme weber"
"24165","nm0916616","jacques weber"
"24166","nm0916617","jake weber"
"24167","nm0916645","kal weber"
"24168","nm0916761","suzanne weber"
"24169","nm0916828","ben webster"
"24170","nm0917076","peter weck"
"24171","nm0917100","tiina weckström"
"24172","nm0917136","vernon weddle"
"24173","nm0917190","ann wedgeworth"
"24174","nm0917224","egbert jan weeber"
"24175","nm0917298","barbara weeks"
"24176","nm0917314","gary weeks"
"24177","nm0917320","honeysuckle weeks"
"24178","nm0917347","perdita weeks"
"24179","nm0917430","barbara weetman"
"24180","nm0917467","paul wegener"
"24181","nm0917551","kiro wehara"
"24182","nm0917561","oliver wehe"
"24183","nm0917651","kar-man wai"
"24184","nm0917684","zongwan wei"
"24185","nm0917768","virginia weidler"
"24186","nm0917843","julian weigend"
"24187","nm0917848","robin weigert"
"24188","nm0917871","vladimir weigl"
"24189","nm0917912","tor weijden"
"24190","nm0918078","daryl wein"
"24191","nm0918109","denise weinberg"
"24192","nm0918315","isabelle weingarten"
"24193","nm0918334","scott weinger"
"24194","nm0918396","lennie weinrib"
"24195","nm0918448","josh philip weinstein"
"24196","nm0918542","rebecca weintraub"
"24197","nm0918569","alex weir"
"24198","nm0918663","heidelinde weis"
"24199","nm0918983","florence weiss"
"24200","nm0919032","jeff weiss"
"24201","nm0919194","vivian weiss"
"24202","nm0919256","norbert weisser"
"24203","nm0919263","antje weisgerber"
"24204","nm0919321","johnny weissmuller"
"24205","nm0919361","bruce weitz"
"24206","nm0919402","margreth weivers"
"24207","nm0919482","justin welborn"
"24208","nm0919545","elisabeth welch"
"24209","nm0919548","frederick welch"
"24210","nm0919559","jackie welch"
"24211","nm0919612","mary welch"
"24212","nm0919616","michael welch"
"24213","nm0919636","phyllis welch"
"24214","nm0919684","gertrude welcker"
"24215","nm0919700","ben welden"
"24216","nm0919730","joan weldon"
"24217","nm0919798","frank welker"
"24218","nm0919867","frederick weller"
"24219","nm0919875","mary louise weller"
"24220","nm0919924","gwen welles"
"24221","nm0919934","jesse welles"
"24222","nm0919961","virginia welles"
"24223","nm0919966","charles wellesley"
"24224","nm0919991","tom welling"
"24225","nm0920041","william wellman jr."
"24226","nm0920119","bob wells"
"24227","nm0920165","darryl wells"
"24228","nm0920171","dawn wells"
"24229","nm0920185","dolly wells"
"24230","nm0920190","doris wells"
"24231","nm0920228","gretchen wells"
"24232","nm0920266","jerold wells"
"24233","nm0920323","mai wells"
"24234","nm0920449","tiny wells"
"24235","nm0920460","vernon wells"
"24236","nm0920464","victoria wells"
"24237","nm0920564","kenneth welsh"
"24238","nm0920569","margaret welsh"
"24239","nm0920628","ariadne welter"
"24240","nm0920707","papa wemba"
"24241","nm0920775","ewa wencel"
"24242","nm0920918","elisabeth wendt"
"24243","nm0920987","john wengraf"
"24244","nm0920992","david wenham"
"24245","nm0921020","rolf wenkhaus"
"24246","nm0921131","martha wentworth"
"24247","nm0921201","elmar wepper"
"24248","nm0921202","fritz wepper"
"24249","nm0921276","jan werich"
"24250","nm0921303","barbara werle"
"24251","nm0921320","lisa werlinder"
"24252","nm0921337","gry bay"
"24253","nm0921411","ilse werner"
"24254","nm0921459","oskar werner"
"24255","nm0921473","roy werner"
"24256","nm0921532","otto wernicke"
"24257","nm0921632","massimo wertmüller"
"24258","nm0921733","billy wesley"
"24259","nm0921749","marilyn wesley"
"24260","nm0921839","paula wessely"
"24261","nm0921879","dick wesson"
"24262","nm0921942","billy west"
"24263","nm0921979","chandra west"
"24264","nm0922028","del 'sonny' west"
"24265","nm0922035","dominic west"
"24266","nm0922114","jai west"
"24267","nm0922165","judi west"
"24268","nm0922170","julian west"
"24269","nm0922210","madeleine west"
"24270","nm0922213","mae west"
"24271","nm0922229","martin west"
"24272","nm0922263","nathan west"
"24273","nm0922335","samuel west"
"24274","nm0922342","shane west"
"24275","nm0922357","tamsin west"
"24276","nm0922462","john westbrook"
"24277","nm0922480","dana burns westburg"
"24278","nm0922503","gordon westcott"
"24279","nm0922505","helen westcott"
"24280","nm0922563","travis wester"
"24281","nm0922615","håkan westergren"
"24282","nm0922616","meg westergren"
"24283","nm0922679","antje westermann"
"24284","nm0922724","jennifer westfeldt"
"24285","nm0922784","bojan westin"
"24286","nm0922818","helen westley"
"24287","nm0922837","theodore westman jr."
"24288","nm0922876","matt westmore"
"24289","nm0922899","stoney westmoreland"
"24290","nm0922916","bill weston"
"24291","nm0922927","celia weston"
"24292","nm0922935","david weston"
"24293","nm0922942","doris weston"
"24294","nm0922967","jack weston"
"24295","nm0922995","michael weston"
"24296","nm0923042","ingeborg westphal"
"24297","nm0923044","kulle westphal"
"24298","nm0923063","rense westra"
"24299","nm0923332","yale wexler"
"24300","nm0923337","sandra wey"
"24301","nm0923343","ron weyand"
"24302","nm0923377","ruth weyher"
"24303","nm0923471","james whalen"
"24304","nm0923481","michael whalen"
"24305","nm0923490","sean whalen"
"24306","nm0923529","justin whalin"
"24307","nm0923664","alan wheatley"
"24308","nm0923774","bert wheeler"
"24309","nm0923906","lois wheeler"
"24310","nm0923984","dana wheeler-nicholson"
"24311","nm0924011","arleen whelan"
"24312","nm0924037","jeremy whelan"
"24313","nm0924043","julia whelan"
"24314","nm0924154","shea whigham"
"24315","nm0924172","barbara whinnery"
"24316","nm0924178","joseph whipp"
"24317","nm0924210","ben whishaw"
"24318","nm0924250","christina whitaker"
"24319","nm0924261","duane whitaker"
"24320","nm0924293","nick whitaker"
"24321","nm0924442","alice white"
"24322","nm0924552","brian white"
"24323","nm0924576","carol white"
"24324","nm0924614","christine white"
"24325","nm0924684","david a.r. white"
"24326","nm0924782","evan white"
"24327","nm0924916","jacqueline white"
"24328","nm0924964","jesse white"
"24329","nm0925024","josh white"
"24330","nm0925033","julie white"
"24331","nm0925118","leo white"
"24332","nm0925175","marjorie white"
"24333","nm0925220","michael jai white"
